Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Is Peak Hour,Code Description
2025-01-09,09:10,Thursday,KENNEDY BD,SUDP,3,6,E,Line 2 Bloor-Danforth,5052,False,Disorderly Patron
2025-01-09,09:57,Thursday,SPADINA YUS,MUD,8,10,N,Line 1 Yonge-University,5516,False,Door Problems - Passenger Related
2025-01-09,10:06,Thursday,KIPLING,MUIR,4,8,E,Line 2 Bloor-Danforth,5313,False,Injured or ill Customer (On Train) - Medical Aid Refused
2025-01-09,10:36,Thursday,KIPLING,MUI,4,8,E,Line 2 Bloor-Danforth,5260,False,Injured or ill Customer (On Train) - Transported
2025-01-09,11:00,Thursday,WARDEN,SUUT,12,16,W,Line 2 Bloor-Danforth,5052,False,Unauthorized at Track Level
2025-01-09,11:26,Thursday,ST PATRICK,MUSAN,5,10,S,Line 1 Yonge-University,5816,False,Unsanitary Vehicle
2025-01-09,12:06,Thursday,VAUGHAN MC,EUNT,5,10,S,Line 1 Yonge-University,6111,False,Equipment - No Trouble Found
2025-01-09,12:39,Thursday,BLOOR,SUAE,7,12,S,Line 1 Yonge-University,5641,False,Assault / Employee Involved
2025-01-09,13:17,Thursday,MUSEUM,MUPAA,3,8,S,Line 1 Yonge-University,5836,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-09,13:33,Thursday,FINCH,MUSAN,5,10,S,Line 1 Yonge-University,6126,False,Unsanitary Vehicle
2025-01-09,15:19,Thursday,YORKDALE,MUPAA,3,7,S,Line 1 Yonge-University,5986,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-09,15:51,Thursday,SHEPPARD,SUDP,10,14,N,Line 1 Yonge-University,5593,False,Disorderly Patron
2025-01-09,15:52,Thursday,WOODBINE,MUIR,6,9,E,Line 2 Bloor-Danforth,5303,False,Injured or ill Customer (On Train) - Medical Aid Refused
2025-01-09,15:57,Thursday,KEELE,TUNIP,6,9,W,Line 2 Bloor-Danforth,5229,False,Operator Not In Position
2025-01-09,16:07,Thursday,SUMMERHILL,SUDP,7,11,N,Line 1 Yonge-University,5971,True,Disorderly Patron
2025-01-09,16:19,Thursday,WARDEN,SUPOL,5,8,W,Line 2 Bloor-Danforth,5194,True,Held By Polce - Non-TTC Related
2025-01-09,16:20,Thursday,WARDEN,SUPOL,6,9,W,Line 2 Bloor-Danforth,5095,True,Held By Polce - Non-TTC Related
2025-01-09,16:40,Thursday,MUSEUM,SUUT,6,10,N,Line 1 Yonge-University,5381,True,Unauthorized at Track Level
2025-01-09,18:11,Thursday,BLOOR,SUDP,3,6,S,Line 1 Yonge-University,5801,True,Disorderly Patron
2025-01-09,19:20,Thursday,VAUGHAN MC,MUSAN,4,8,S,Line 1 Yonge-University,6136,False,Unsanitary Vehicle
2025-01-09,19:52,Thursday,SHEPPARD WEST,SUDP,21,25,S,Line 1 Yonge-University,5646,False,Disorderly Patron
2025-01-09,20:33,Thursday,QUEEN,MUPAA,3,7,S,Line 1 Yonge-University,5832,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-09,20:36,Thursday,OLD MILL,PUSWZ,5,9,W,Line 2 Bloor-Danforth,5154,False,Work Zone Problems - Signals
2025-01-09,20:46,Thursday,BROADVIEW,TUO,4,9,W,Line 2 Bloor-Danforth,5241,False,Transportation Department - Other
2025-01-09,21:20,Thursday,BROADVIEW,SUDP,6,11,E,Line 2 Bloor-Danforth,5294,False,Disorderly Patron
2025-01-09,00:11,Thursday,DUPONT,MUSAN,6,12,S,Line 1 Yonge-University,5471,False,Unsanitary Vehicle
2025-01-09,00:36,Thursday,DUPONT,MUO,7,13,S,Line 1 Yonge-University,5636,False,Miscellaneous Other
2025-01-09,16:04,Thursday,SHEPPARD-YONGE,SUDP,7,14,E,Line 4 Sheppard,6146,True,Disorderly Patron
2025-01-10,05:37,Friday,YORK MILLS,PUOPO,12,0,S,Line 1 Yonge-University,5686,False,OPTO (COMMS) Train Door Monitoring
2025-01-10,05:50,Friday,FINCH,EUTL,4,8,S,Line 1 Yonge-University,5722,False,Trainline System
2025-01-10,05:53,Friday,LAWRENCE,PUOPO,18,0,S,Line 1 Yonge-University,5686,False,OPTO (COMMS) Train Door Monitoring
2025-01-10,06:53,Friday,CHRISTIE,MUD,4,6,W,Line 2 Bloor-Danforth,5330,False,Door Problems - Passenger Related
2025-01-10,07:04,Friday,EGLINTON,EUO,8,10,N,Line 1 Yonge-University,5796,True,RC&S Other
2025-01-10,07:09,Friday,ROSEDALE,PUOPO,3,6,S,Line 1 Yonge-University,5116,True,OPTO (COMMS) Train Door Monitoring
2025-01-10,07:14,Friday,BLOOR,PUOPO,3,6,S,Line 1 Yonge-University,5116,True,OPTO (COMMS) Train Door Monitoring
2025-01-10,07:14,Friday,KIPLING,EUAC,3,5,W,Line 2 Bloor-Danforth,5167,True,Air Conditioning
2025-01-10,07:46,Friday,ST GEORGE YUS,PUTWZ,3,5,S,Line 1 Yonge-University,5706,True,Work Zone Problems - Track
2025-01-10,08:36,Friday,EGLINTON WEST,MUIR,5,8,N,Line 1 Yonge-University,5471,True,Injured or ill Customer (On Train) - Medical Aid Refused
2025-01-10,08:50,Friday,ROYAL YORK,EUAC,75,77,W,Line 2 Bloor-Danforth,5226,True,Air Conditioning
2025-01-10,09:07,Friday,OSGOODE,PUOPO,23,26,N,Line 1 Yonge-University,5976,False,OPTO (COMMS) Train Door Monitoring
2025-01-10,09:23,Friday,EGLINTON,MUPAA,7,10,S,Line 1 Yonge-University,5861,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-10,09:50,Friday,SHEPPARD,SUDP,3,7,N,Line 1 Yonge-University,5696,False,Disorderly Patron
2025-01-10,11:08,Friday,MUSEUM,MUPAA,5,10,S,Line 1 Yonge-University,5651,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-10,11:54,Friday,FINCH,MUI,5,10,S,Line 1 Yonge-University,5654,False,Injured or ill Customer (On Train) - Transported
2025-01-10,13:36,Friday,ST CLAIR,PUOPO,5,9,N,Line 1 Yonge-University,5761,False,OPTO (COMMS) Train Door Monitoring
2025-01-10,13:58,Friday,VICTORIA PARK,EUNT,14,18,W,Line 2 Bloor-Danforth,5186,False,Equipment - No Trouble Found
2025-01-10,14:18,Friday,UNION STATION TO VMC,TUS,6,11,N,Line 1 Yonge-University,5471,False,Crew Unable to Maintain Schedule
2025-01-10,14:19,Friday,ST CLAIR,MUPAA,4,8,N,Line 1 Yonge-University,5836,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-10,14:40,Friday,KIPLING,TUMVS,4,8,W,Line 2 Bloor-Danforth,5120,False,Operator Violated Signal
2025-01-10,14:48,Friday,ST GEORGE YUS,MUD,6,10,S,Line 1 Yonge-University,5516,False,Door Problems - Passenger Related
2025-01-10,15:34,Friday,WARDEN,SUDP,5,8,W,Line 2 Bloor-Danforth,5086,False,Disorderly Patron
2025-01-10,16:35,Friday,SPADINA BD,TUOS,4,7,E,Line 2 Bloor-Danforth,5037,True,Operator Overshot Platform
2025-01-10,16:36,Friday,EGLINTON,MUO,9,13,S,Line 1 Yonge-University,5791,True,Miscellaneous Other
2025-01-10,16:47,Friday,NORTH YORK CTR,PUOPO,7,10,N,Line 1 Yonge-University,5761,True,OPTO (COMMS) Train Door Monitoring
2025-01-10,16:49,Friday,BROADVIEW,TUO,3,6,E,Line 2 Bloor-Danforth,5037,True,Transportation Department - Other
2025-01-10,18:50,Friday,RUNNYMEDE,EUNT,12,16,W,Line 2 Bloor-Danforth,5118,True,Equipment - No Trouble Found
2025-01-10,19:18,Friday,VICTORIA PARK,MUIRS,3,6,E,Line 2 Bloor-Danforth,5140,False,Injured or ill Customer (In Station) - Medical Aid Refused
2025-01-10,21:17,Friday,WOODBINE,MUI,4,9,W,Line 2 Bloor-Danforth,5026,False,Injured or ill Customer (On Train) - Transported
2025-01-10,22:19,Friday,CASTLE FRANK,MUPAA,3,8,E,Line 2 Bloor-Danforth,5347,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-10,23:31,Friday,WOODBINE,MUPAA,4,9,W,Line 2 Bloor-Danforth,5349,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-11,02:05,Saturday,WARDEN,SUDP,14,19,E,Line 2 Bloor-Danforth,5181,False,Disorderly Patron
2025-01-11,05:58,Saturday,ST CLAIR,MUO,4,0,S,Line 1 Yonge-University,6136,False,Miscellaneous Other
2025-01-11,06:39,Saturday,SHERBOURNE,PUTWZ,5,10,W,Line 2 Bloor-Danforth,5208,False,Work Zone Problems - Track
2025-01-11,07:14,Saturday,ROYAL YORK,SUUT,3,8,E,Line 2 Bloor-Danforth,5023,True,Unauthorized at Track Level
2025-01-11,08:20,Saturday,LAWRENCE WEST,PUOPO,3,9,S,Line 1 Yonge-University,6071,True,OPTO (COMMS) Train Door Monitoring
2025-01-11,08:56,Saturday,ST CLAIR WEST,SUDP,3,9,S,Line 1 Yonge-University,5706,True,Disorderly Patron
2025-01-11,11:47,Saturday,VAUGHAN MC,EUO,4,8,S,Line 1 Yonge-University,6041,False,RC&S Other
2025-01-11,11:57,Saturday,EGLINTON WEST,MUDD,5,9,S,Line 1 Yonge-University,5461,False,Door Problems - Debris Related
2025-01-11,14:04,Saturday,COLLEGE,MUI,17,21,S,Line 1 Yonge-University,5456,False,Injured or ill Customer (On Train) - Transported
2025-01-11,14:07,Saturday,VAUGHAN MC,MUIR,4,8,S,Line 1 Yonge-University,5991,False,Injured or ill Customer (On Train) - Medical Aid Refused
2025-01-11,14:33,Saturday,VAUGHAN MC,MUSAN,4,8,S,Line 1 Yonge-University,5876,False,Unsanitary Vehicle
2025-01-11,15:17,Saturday,CASTLE FRANK,SUDP,15,19,E,Line 2 Bloor-Danforth,5139,False,Disorderly Patron
2025-01-11,16:06,Saturday,UNION STATION TO KING,MUPAA,5,9,N,Line 1 Yonge-University,5451,True,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-11,16:38,Saturday,WOODBINE,MUDD,4,8,W,Line 2 Bloor-Danforth,5107,True,Door Problems - Debris Related
2025-01-11,17:45,Saturday,BLOOR,SUDP,3,7,N,Line 1 Yonge-University,5441,True,Disorderly Patron
2025-01-11,19:37,Saturday,ST CLAIR,SUUT,15,19,N,Line 1 Yonge-University,5926,False,Unauthorized at Track Level
2025-01-11,20:31,Saturday,CASTLE FRANK,MUDD,3,8,W,Line 2 Bloor-Danforth,5107,False,Door Problems - Debris Related
2025-01-11,22:21,Saturday,QUEEN,MUD,7,12,N,Line 1 Yonge-University,6036,False,Door Problems - Passenger Related
2025-01-11,00:01,Saturday,ST ANDREW,SUO,6,12,S,Line 1 Yonge-University,5386,False,Passenger Other
2025-01-12,07:47,Sunday,LAWRENCE WEST,EUNT,24,0,S,Line 1 Yonge-University,5851,True,Equipment - No Trouble Found
2025-01-12,08:05,Sunday,GREENWOOD,MUCL,4,0,E,Line 2 Bloor-Danforth,5136,True,Divisional Clerk Related
2025-01-12,08:21,Sunday,DONLANDS,EUDO,3,0,W,Line 2 Bloor-Danforth,5154,True,Door Problems - Faulty Equipment
2025-01-12,08:31,Sunday,BATHURST,TUO,3,12,E,Line 2 Bloor-Danforth,5108,True,Transportation Department - Other
2025-01-12,08:33,Sunday,DUPONT,PUTO,7,0,N,Line 1 Yonge-University,5556,True,T&S Other
2025-01-12,08:39,Sunday,GREENWOOD,MUDD,6,10,E,Line 2 Bloor-Danforth,5353,True,Door Problems - Debris Related
2025-01-12,09:47,Sunday,COXWELL,MUO,4,8,E,Line 2 Bloor-Danforth,5128,False,Miscellaneous Other
2025-01-12,10:14,Sunday,DONLANDS,PUSTC,4,8,E,Line 2 Bloor-Danforth,5144,False,Signals - Track Circuit Problems
2025-01-12,10:55,Sunday,ST GEORGE YUS,SUDP,5,9,S,Line 1 Yonge-University,5866,False,Disorderly Patron
2025-01-12,12:23,Sunday,COLLEGE,MUPAA,5,9,N,Line 1 Yonge-University,5656,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-12,13:36,Sunday,BLOOR,SUO,8,12,N,Line 1 Yonge-University,5556,False,Passenger Other
2025-01-12,15:45,Sunday,WELLESLEY,PUMO,4,8,N,Line 1 Yonge-University,5571,False,Station Other
2025-01-12,17:09,Sunday,UNION STATION TO ST AN,EUDO,4,8,N,Line 1 Yonge-University,5501,True,Door Problems - Faulty Equipment
2025-01-12,17:16,Sunday,UNION,MUIR,3,7,S,Line 1 Yonge-University,5581,True,Injured or ill Customer (On Train) - Medical Aid Refused
2025-01-12,17:56,Sunday,LAWRENCE,PUOPO,10,14,N,Line 1 Yonge-University,5686,True,OPTO (COMMS) Train Door Monitoring
2025-01-12,18:09,Sunday,MUSEUM,MUIR,20,24,N,Line 1 Yonge-University,6076,True,Injured or ill Customer (On Train) - Medical Aid Refused
2025-01-12,18:17,Sunday,ST CLAIR WEST,MUTO,5,9,N,Line 1 Yonge-University,5881,True,Misc. Transportation Other - Employee Non-Chargeable
2025-01-12,23:09,Sunday,LAWRENCE,SUUT,5,11,S,Line 1 Yonge-University,5581,False,Unauthorized at Track Level
2025-01-12,23:22,Sunday,LAWRENCE,SUUT,64,70,S,Line 1 Yonge-University,5911,False,Unauthorized at Track Level
2025-01-12,00:50,Sunday,ROYAL YORK,MUSAN,3,9,W,Line 2 Bloor-Danforth,5268,False,Unsanitary Vehicle
2025-01-12,08:21,Sunday,DON MILLS,MUO,4,11,W,Line 4 Sheppard,6176,True,Miscellaneous Other
2025-01-13,05:59,Monday,KING,PUTR,8,0,S,Line 1 Yonge-University,5486,False,Rail Related Problem
2025-01-13,08:37,Monday,BLOOR,TUO,5,8,S,Line 1 Yonge-University,5501,True,Transportation Department - Other
2025-01-13,08:45,Monday,FINCH,MUPAA,4,7,,Line 1 Yonge-University,6051,True,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-13,10:31,Monday,ST GEORGE YUS,SUDP,3,8,S,Line 1 Yonge-University,5996,False,Disorderly Patron
2025-01-13,10:47,Monday,ST CLAIR WEST,MUIR,3,6,S,Line 1 Yonge-University,5986,False,Injured or ill Customer (On Train) - Medical Aid Refused
2025-01-13,11:25,Monday,COLLEGE,MUPAA,6,11,S,Line 1 Yonge-University,5391,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-13,12:37,Monday,SHEPPARD WEST,SUO,18,22,N,Line 1 Yonge-University,5391,False,Passenger Other
2025-01-13,12:44,Monday,CASTLE FRANK,MUPAA,4,7,W,Line 2 Bloor-Danforth,5198,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-13,14:05,Monday,DUNDAS,PUOPO,8,12,N,Line 1 Yonge-University,5836,False,OPTO (COMMS) Train Door Monitoring
2025-01-13,14:11,Monday,DAVISVILLE,SUDP,4,8,S,Line 1 Yonge-University,5576,False,Disorderly Patron
2025-01-13,15:45,Monday,EGLINTON,SUUT,22,26,N,Line 1 Yonge-University,5746,False,Unauthorized at Track Level
2025-01-13,15:50,Monday,YORK MILLS,EUDO,7,11,S,Line 1 Yonge-University,5556,False,Door Problems - Faulty Equipment
2025-01-13,15:54,Monday,ST GEORGE BD,MUPLB,27,30,E,Line 2 Bloor-Danforth,5195,False,Fire/Smoke Plan B - Source TTC
2025-01-13,15:57,Monday,VAUGHAN MC,MUSAN,4,8,S,Line 1 Yonge-University,5916,False,Unsanitary Vehicle
2025-01-13,16:35,Monday,VICTORIA PARK,EUDO,7,10,W,Line 2 Bloor-Danforth,5347,True,Door Problems - Faulty Equipment
2025-01-13,16:51,Monday,ROSEDALE,SUO,5,9,N,Line 1 Yonge-University,5586,True,Passenger Other
2025-01-13,16:54,Monday,SPADINA YUS,EUDO,13,18,S,Line 1 Yonge-University,5461,True,Door Problems - Faulty Equipment
2025-01-13,16:58,Monday,JANE,MUDD,3,7,E,Line 2 Bloor-Danforth,5356,True,Door Problems - Debris Related
2025-01-13,18:01,Monday,QUEEN'S PARK,MUPAA,4,6,S,Line 1 Yonge-University,5976,True,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-13,20:13,Monday,KIPLING,TUDOE,40,44,E,Line 2 Bloor-Danforth,5152,False,Doors Open in Error
2025-01-13,20:56,Monday,WILSON,SUO,12,16,S,Line 1 Yonge-University,5976,False,Passenger Other
2025-01-13,21:13,Monday,YORKDALE,SUDP,11,15,N,Line 1 Yonge-University,5881,False,Disorderly Patron
2025-01-13,21:19,Monday,GLENCAIRN,SUDP,8,12,N,Line 1 Yonge-University,5581,False,Disorderly Patron
2025-01-13,22:29,Monday,NORTH YORK CTR,SUO,5,11,S,Line 1 Yonge-University,5601,False,Passenger Other
2025-01-13,22:51,Monday,MAIN STREET,SUUT,29,34,E,Line 2 Bloor-Danforth,5038,False,Unauthorized at Track Level
2025-01-14,05:38,Tuesday,YORK MILLS,PUOPO,4,0,E,Line 1 Yonge-University,6136,False,OPTO (COMMS) Train Door Monitoring
2025-01-14,05:42,Tuesday,HIGH PARK,PUEWZ,64,0,E,Line 2 Bloor-Danforth,5249,False,ELECTRICAL â WORK ZONE PROBLEMS
2025-01-14,06:00,Tuesday,KING,PUTR,8,0,S,Line 1 Yonge-University,6116,False,Rail Related Problem
2025-01-14,07:12,Tuesday,ISLINGTON,PUSIS,7,10,E,Line 2 Bloor-Danforth,5070,True,Signals Track Weather Related
2025-01-14,07:46,Tuesday,YORK MILLS,MUIR,13,15,N,Line 1 Yonge-University,5786,True,Injured or ill Customer (On Train) - Medical Aid Refused
2025-01-14,08:37,Tuesday,BLOOR,MUIR,3,5,S,Line 1 Yonge-University,5781,True,Injured or ill Customer (On Train) - Medical Aid Refused
2025-01-14,08:53,Tuesday,CHRISTIE,MUIR,3,5,E,Line 2 Bloor-Danforth,5057,True,Injured or ill Customer (On Train) - Medical Aid Refused
2025-01-14,09:41,Tuesday,FINCH,EUBK,3,5,S,Line 1 Yonge-University,5391,False,Brakes
2025-01-14,10:31,Tuesday,MAIN STREET,SUDP,3,7,W,Line 2 Bloor-Danforth,5213,False,Disorderly Patron
2025-01-14,10:53,Tuesday,WILSON,EUCD,6,9,N,Line 1 Yonge-University,5391,False,Consequential Delay (2nd Delay Same Fault)
2025-01-14,12:42,Tuesday,ST GEORGE YUS,SUDP,4,9,N,Line 1 Yonge-University,5731,False,Disorderly Patron
2025-01-14,13:00,Tuesday,COXWELL,MUSAN,4,8,E,Line 2 Bloor-Danforth,5011,False,Unsanitary Vehicle
2025-01-14,16:25,Tuesday,MAIN STREET,SUDP,9,12,W,Line 2 Bloor-Danforth,5349,True,Disorderly Patron
2025-01-14,17:32,Tuesday,CHESTER,TUO,5,8,E,Line 2 Bloor-Danforth,5084,True,Transportation Department - Other
2025-01-14,17:35,Tuesday,WARDEN,SUO,9,12,E,Line 2 Bloor-Danforth,5214,True,Passenger Other
2025-01-14,17:44,Tuesday,PAPE,SUDP,3,6,E,Line 2 Bloor-Danforth,5076,True,Disorderly Patron
2025-01-14,17:49,Tuesday,COXWELL,SUDP,4,7,E,Line 2 Bloor-Danforth,5084,True,Disorderly Patron
2025-01-14,17:59,Tuesday,WOODBINE,TUO,4,7,W,Line 2 Bloor-Danforth,5084,True,Transportation Department - Other
2025-01-14,19:41,Tuesday,ST GEORGE YUS,TUSUP,12,15,N,Line 1 Yonge-University,5466,False,Supervisory Error
2025-01-14,19:48,Tuesday,UNION,MUI,4,8,S,Line 1 Yonge-University,5401,False,Injured or ill Customer (On Train) - Transported
2025-01-14,19:51,Tuesday,GREENWOOD,MUO,5,10,W,Line 2 Bloor-Danforth,5247,False,Miscellaneous Other
2025-01-14,20:49,Tuesday,CHRISTIE,MUIR,7,12,E,Line 2 Bloor-Danforth,5041,False,Injured or ill Customer (On Train) - Medical Aid Refused
2025-01-14,22:08,Tuesday,QUEEN'S PARK,SUDP,8,12,N,Line 1 Yonge-University,5666,False,Disorderly Patron
2025-01-14,22:21,Tuesday,EGLINTON,PUOPO,6,10,N,Line 1 Yonge-University,5726,False,OPTO (COMMS) Train Door Monitoring
2025-01-14,22:49,Tuesday,DUNDAS,MUI,20,23,N,Line 1 Yonge-University,5771,False,Injured or ill Customer (On Train) - Transported
2025-01-15,05:48,Wednesday,GREENWOOD,TUNIP,3,8,E,Line 2 Bloor-Danforth,5271,False,Operator Not In Position
2025-01-15,05:56,Wednesday,CHESTER,EUVE,3,0,W,Line 2 Bloor-Danforth,5009,False,Work Vehicle
2025-01-15,06:00,Wednesday,KING,PUTO,8,0,S,Line 1 Yonge-University,5781,False,T&S Other
2025-01-15,06:00,Wednesday,WARDEN,PUSNT,3,8,W,Line 2 Bloor-Danforth,5236,False,Signal Problem - No Trouble
2025-01-15,08:26,Wednesday,FINCH,MUIR,3,5,S,Line 1 Yonge-University,5681,True,Injured or ill Customer (On Train) - Medical Aid Refused
2025-01-15,08:57,Wednesday,KENNEDY BD,PUSRA,3,7,W,Line 2 Bloor-Danforth,5275,True,Subway Radio System Fault 
2025-01-15,11:26,Wednesday,SHEPPARD WEST,SUDP,6,10,S,Line 1 Yonge-University,6081,False,Disorderly Patron
2025-01-15,11:31,Wednesday,OSGOODE,SUAP,8,13,N,Line 1 Yonge-University,5391,False,Assault / Patron Involved
2025-01-15,11:55,Wednesday,SHERBOURNE,SUDP,14,18,E,Line 2 Bloor-Danforth,5004,False,Disorderly Patron
2025-01-15,12:01,Wednesday,EGLINTON WEST,MUPAA,4,9,S,Line 1 Yonge-University,5941,False,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-15,12:07,Wednesday,CHESTER,SUDP,5,9,W,Line 2 Bloor-Danforth,5306,False,Disorderly Patron
2025-01-15,12:55,Wednesday,ST CLAIR WEST,MUSAN,4,8,S,Line 1 Yonge-University,5526,False,Unsanitary Vehicle
2025-01-15,13:27,Wednesday,KENNEDY BD,MUD,5,8,W,Line 2 Bloor-Danforth,5277,False,Door Problems - Passenger Related
2025-01-15,14:04,Wednesday,KENNEDY BD,TUNIP,7,11,W,Line 2 Bloor-Danforth,5121,False,Operator Not In Position
2025-01-15,15:50,Wednesday,COLLEGE,MUPR1,4,8,S,Line 1 Yonge-University,5511,False,Priority One - Train in Contact With Person
2025-01-15,16:10,Wednesday,ST GEORGE YUS,SUO,4,8,N,Line 1 Yonge-University,5511,True,Passenger Other
2025-01-15,16:19,Wednesday,KIPLING,MUSAN,3,6,W,Line 2 Bloor-Danforth,5054,True,Unsanitary Vehicle
2025-01-15,17:01,Wednesday,BLOOR,MUPAA,3,5,S,Line 1 Yonge-University,5421,True,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-15,17:55,Wednesday,KENNEDY BD,TUNIP,6,9,W,Line 2 Bloor-Danforth,5213,True,Operator Not In Position
2025-01-15,18:52,Wednesday,YORKDALE,SUDP,5,7,N,Line 1 Yonge-University,5716,True,Disorderly Patron
2025-01-15,18:55,Wednesday,LAWRENCE WEST,MUPAA,3,5,S,Line 1 Yonge-University,5791,True,Passenger Assistance Alarm Activated - No Trouble Found
2025-01-15,19:16,Wednesday,EGLINTON,SUAP,3,5,N,Line 1 Yonge-University,5966,False,Assault / Patron Involved
2025-01-15,19:44,Wednesday,ST CLAIR,SUDP,5,7,N,Line 1 Yonge-University,5956,False,Disorderly Patron
2025-01-15,22:15,Wednesday,FINCH,SUDP,6,12,N,Line 1 Yonge-University,6031,False,Disorderly Patron
2025-01-15,23:31,Wednesday,COXWELL,MUI,3,8,W,Line 2 Bloor-Danforth,5281,False,Injured or ill Customer (On Train) - Transported
2025-01-15,01:26,Wednesday,ST CLAIR,SUDP,5,11,S,Line 1 Yonge-University,5733,False,Disorderly Patron
2025-01-16,05:53,Thursday,EGLINTON,MUO,4,9,N,Line 1 Yonge-University,5456,False,Miscellaneous Other
2025-01-16,05:59,Thursday,KING,PUTR,8,0,S,Line 1 Yonge-University,5866,False,Rail Related Problem
2025-01-16,08:20,Thursday,DONLANDS,SUDP,13,16,E,Line 2 Bloor-Danforth,5124,True,Disorderly Patron
2025-01-16,09:51,Thursday,SHEPPARD,SUDP,4,6,N,Line 1 Yonge-University,5596,False,Disorderly Patron
2025-01-16,10:18,Thursday,FINCH,SUAE,10,13,N,Line 1 Yonge-University,5516,False,Assault / Employee Involved
2025-01-16,10:31,Thursday,BLOOR,MUI,3,8,S,Line 1 Yonge-University,6011,False,Injured or ill Customer (On Train) - Transported
2025-01-16,11:56,Thursday,QUEEN,SUUT,29,34,N,Line 1 Yonge-University,5876,False,Unauthorized at Track Level
2025-01-16,12:29,Thursday,UNION,TUO,5,10,,Line 1 Yonge-University,5981,False,Transportation Department - Other
2025-01-16,14:33,Thursday,KIPLING,MUTO,4,8,E,Line 2 Bloor-Danforth,5049,False,Misc. Transportation Other - Employee Non-Chargeable
2025-01-16,15:51,Thursday,SHEPPARD,MUD,4,8,N,Line 1 Yonge-University,6016,False,Door Problems - Passenger Related
2025-01-16,16:14,Thursday,EGLINTON WEST,EUBK,3,7,S,Line 1 Yonge-University,5946,True,Brakes
2025-01-16,17:14,Thursday,KENNEDY BD,EUAC,3,6,W,Line 2 Bloor-Danforth,5047,True,Air Conditioning
2025-01-16,17:25,Thursday,ST GEORGE YUS,SUDP,5,9,N,Line 1 Yonge-University,5446,True,Disorderly Patron
2025-01-16,17:55,Thursday,DUNDAS,SUDP,3,8,N,Line 1 Yonge-University,6076,True,Disorderly Patron
2025-01-16,19:01,Thursday,DONLANDS,TUO,4,7,W,Line 2 Bloor-Danforth,5029,False,Transportation Department - Other
2025-01-16,19:22,Thursday,EGLINTON,SUDP,3,6,S,Line 1 Yonge-University,5381,False,Disorderly Patron
2025-01-16,19:36,Thursday,WILSON,MUTD,5,7,S,Line 1 Yonge-University,5901,False,Training Department Related Delays
2025-01-16,20:07,Thursday,KIPLING,MUIE,4,8,W,Line 2 Bloor-Danforth,5092,False,Injured Employee
2025-01-16,21:29,Thursday,CHESTER,TUMVS,6,11,E,Line 2 Bloor-Danforth,5347,False,Operator Violated Signal
2025-01-16,21:38,Thursday,QUEEN,SUDP,5,9,S,Line 1 Yonge-University,5721,False,Disorderly Patron
2025-01-16,21:45,Thursday,ROYAL YORK,MUDD,5,10,E,Line 2 Bloor-Danforth,5001,False,Door Problems - Debris Related
2025-01-16,22:09,Thursday,RUNNYMEDE,MUIR,3,8,W,Line 2 Bloor-Danforth,5054,False,Injured or ill Customer (On Train) - Medical Aid Refused
2025-01-16,22:46,Thursday,QUEEN'S PARK,MUPAA,3,9,S,Line 1 Yonge-University,5901,False,Passenger Assistance Alarm Activated - No Trouble Found
